iteration	time	leafsWith	leafsWithout	resultingClade	incomingClade	segments
909	0.4385137801431256	1	1	HPAI	LPAI	{1}
909	0.7065968917630698	1	4	HPAI	HPAI	{4, 6}
909	3.150523651209369	9	3	HPAI	HPAI	{1, 3, 5, 7}
909	2.8468099456918594	1	1	LPAI	LPAI	{1, 2, 3, 4, 5, 6}
909	7.222229840332318	1	2	LPAI	LPAI	{5}
909	304.5235457615687	2	4	LPAI	LPAI	{2, 3}
910	2.4868028215680624	1	1	HPAI	HPAI	{3, 6}
910	3.075409629252249	1	1	HPAI	HPAI	{2, 3, 4, 5, 6, 7}
910	0.4309132888740237	1	1	HPAI	LPAI	{1}
910	0.7438000856752751	8	15	HPAI	HPAI	{1, 6}
910	1.5048011661864393	1	1	HPAI	LPAI	{4, 5, 7}
910	9.031512437852712	2	1	LPAI	LPAI	{1}
910	0.5738188383685383	1	5	HPAI	LPAI	{7}
910	3.2357209307790527	25	152	HPAI	LPAI	{4, 6}
910	2.8048169686907727	1	15	HPAI	HPAI	{4}
910	2.2775859009185524	1	2	LPAI	LPAI	{1, 4, 5, 7}
910	2.998694319345077	16	1	HPAI	LPAI	{5, 6, 7}
910	3.1603091145551048	25	2	HPAI	LPAI	{4, 6}
910	1.1980514159807285	35	1	HPAI	LPAI	{6, 7}
910	3.4159970642752455	1	53	HPAI	HPAI	{1, 5, 7}
910	1.9022572777664664	6	1	HPAI	LPAI	{5, 6, 7}
910	3.1497929941425014	9	1	HPAI	HPAI	{1, 3, 5, 7}
910	2.2865124517477966	1	1	LPAI	LPAI	{1, 2, 3, 4, 7}
910	3.113490120258348	1	1	LPAI	LPAI	{1, 2, 3, 4, 5, 6}
910	1.6321712427440502	1	3	HPAI	LPAI	{4}
910	4.659452897037454	346	5	HPAI	HPAI	{1, 3, 4, 5, 6, 7}
910	3.1670117850810016	1	28	HPAI	HPAI	{2, 4}
910	3.0207677265287884	1	1	HPAI	LPAI	{4}
910	2.881709127598299	4	1	HPAI	LPAI	{5, 6}
910	0.4581324844554615	2	1	HPAI	HPAI	{3, 5, 6, 7}
910	3.4301755153034605	54	222	HPAI	LPAI	{4, 5, 6}
910	2.634289469424118	1	1	HPAI	HPAI	{2}
910	7.3318716610828005	1	2	LPAI	LPAI	{5}
910	10.174397501791873	3	1	LPAI	LPAI	{6, 7}
910	170.59638098392713	3	3	LPAI	unknown	{2}
910	94.13748907823089	3	355	LPAI	unknown	{1}
910	3.2226136155069867	149	1	HPAI	LPAI	{3, 4, 5, 6}
910	3.0280740460868856	1	1	HPAI	HPAI	{2, 5, 7}
910	1.4814878998733434	28	2	HPAI	LPAI	{4, 6}
910	2.8717770522002297	3	1	LPAI	LPAI	{2, 3, 6}
910	2.6696311294478505	62	2	HPAI	LPAI	{5, 6}
910	0.583479987163571	1	3	HPAI	HPAI	{4, 6, 7}
910	3.155356614407367	5	3	HPAI	LPAI	{3}
910	3.2839510895172452	30	23	HPAI	LPAI	{7}
910	3.3230092762108825	1	3	HPAI	HPAI	{1, 2, 4, 6, 7}
910	1.5712567394757002	1	1	HPAI	LPAI	{4}
910	1.5318009232340728	2	1	HPAI	LPAI	{4, 6}
910	2.7367070102799858	4	1	HPAI	HPAI	{1}
910	2.6489692103647826	1	2	HPAI	HPAI	{1, 4}
910	2.751079460561982	5	4	HPAI	LPAI	{6}
910	7.3649150590120485	1	1	LPAI	LPAI	{7}
911	3.2673128397319147	30	23	HPAI	LPAI	{7}
911	3.3115048733939147	1	1	HPAI	HPAI	{1, 4, 6}
911	3.2713013717327044	149	31	HPAI	LPAI	{3, 4, 5, 6}
911	7.322235880385051	2	1	LPAI	LPAI	{2}
911	2.65119263479221	1	1	HPAI	HPAI	{2}
911	157.5156163536246	3	3	LPAI	LPAI	{6, 7}
911	0.5811804949982502	1	1	HPAI	LPAI	{6}
911	1.625195403803957	1	4	HPAI	LPAI	{4}
911	44.93038746347207	4	351	LPAI	LPAI	{1}
911	2.215821730851644	1	1	LPAI	LPAI	{1, 2, 3, 4, 7}
911	2.784330347228604	5	7	HPAI	LPAI	{6}
911	0.39027518842760855	1	1	HPAI	LPAI	{1}
911	0.5071730759530055	2	1	HPAI	HPAI	{5, 7}
911	2.905595769903073	4	1	HPAI	LPAI	{5, 6}
911	2.4603379830159042	4	1	HPAI	HPAI	{1, 2, 3}
911	2.628191409811336	1	2	HPAI	HPAI	{1, 4}
911	3.113306101287435	1	4	HPAI	HPAI	{1, 2, 3, 4, 7}
911	3.015335928096931	1	1	LPAI	LPAI	{2, 5, 6}
911	11.565141970833281	4	2	LPAI	LPAI	{1, 3, 6, 7}
911	2.457171428484969	1	1	HPAI	HPAI	{3, 6}
911	2.966399737457948	16	1	HPAI	LPAI	{5, 6, 7}
911	0.526560566677972	1	3	HPAI	LPAI	{7}
911	30.409842973092054	1	3	LPAI	LPAI	{1}
911	1.539251965419112	2	1	HPAI	LPAI	{4, 6}
911	3.0154352077331055	1	1	HPAI	HPAI	{2, 5, 7}
911	1.8800888576822103	6	1	HPAI	LPAI	{5, 6, 7}
911	3.2654636154384775	25	6	HPAI	HPAI	{3, 4, 6}
911	1.539772546831614	1	1	HPAI	LPAI	{4}
911	1.498081709427538	1	3	HPAI	LPAI	{4, 5, 7}
911	3.355171310373919	1	211	HPAI	HPAI	{1, 2, 3, 7}
911	243.56463415725122	4	2	LPAI	unknown	{7}
911	2.7669357903824334	1	3	LPAI	LPAI	{2, 3, 6}
911	5.327633336384679	346	5	HPAI	HPAI	{1, 3, 4, 5, 6, 7}
911	3.121560355966494	25	2	HPAI	LPAI	{4, 6}
911	1.2039972626964754	35	1	HPAI	LPAI	{6, 7}
911	1.4344378749052566	28	2	HPAI	LPAI	{4, 6}
911	3.1569747216318547	9	1	HPAI	HPAI	{1, 3, 5, 7}
911	3.045452331222805	1	1	HPAI	LPAI	{4}
911	2.6942757380152216	62	2	HPAI	LPAI	{5, 6}
911	3.1374996280981122	5	6	HPAI	LPAI	{3}
911	2.688674700722345	1	2	HPAI	HPAI	{4}
911	218.48375362659368	6	364	LPAI	LPAI	{5}
911	3.4504222402151186	53	224	HPAI	LPAI	{4, 5, 6}
912	9.813564009898357	1	3	LPAI	LPAI	{5}
912	3.3805288279854153	1	53	HPAI	HPAI	{5, 7}
912	3.2837185515083434	30	6	HPAI	LPAI	{7}
912	3.101216812449138	4	4	HPAI	LPAI	{3}
912	2.6251460638685558	62	2	HPAI	LPAI	{5, 6}
912	0.49426411229609357	2	1	HPAI	HPAI	{3, 7}
912	3.447749026481347	54	223	HPAI	LPAI	{4, 5, 6}
912	2.998130563848349	1	1	HPAI	HPAI	{2, 3, 5, 7}
912	0.5758298570758029	1	3	HPAI	LPAI	{3, 4, 6, 7}
912	2.65227146908245	1	2	HPAI	HPAI	{1, 4}
912	3.1960745080695006	25	2	HPAI	LPAI	{4, 6}
912	3.0994680584091157	1	1	LPAI	LPAI	{1, 2, 3, 4, 5, 6}
912	4.916393690072539	1	1	LPAI	HPAI	{1}
912	1.088160813954289	35	1	HPAI	LPAI	{6, 7}
912	3.1807723640953895	9	2	HPAI	HPAI	{3, 5, 7}
912	1.5615364372145564	2	1	HPAI	LPAI	{4, 6}
912	1.6261142069571406	1	3	HPAI	LPAI	{4}
912	2.2490935844083424	1	1	LPAI	LPAI	{1, 2, 3, 4, 7}
912	0.5401979030893358	1	3	HPAI	LPAI	{7}
912	2.966773051927589	1	1	HPAI	HPAI	{3, 5, 6, 7}
912	278.8816323537754	2	4	LPAI	LPAI	{5}
912	14.230059721139298	1	2	LPAI	LPAI	{1}
912	2.7371475200973236	5	4	HPAI	LPAI	{6}
912	4.70218090901011	346	5	HPAI	HPAI	{1, 3, 4, 5, 6, 7}
912	2.6510420938317907	1	2	LPAI	LPAI	{4, 7}
912	1.4782926248176977	28	2	HPAI	LPAI	{4, 6}
912	3.1022232936850287	1	8	HPAI	HPAI	{2, 5, 7}
912	3.2741623799242348	25	156	HPAI	LPAI	{4, 6}
912	13.070275467877877	2	4	LPAI	LPAI	{1, 5}
912	2.845030193637683	4	1	HPAI	LPAI	{5, 6}
912	1.4586791673610833	1	2	HPAI	LPAI	{4, 5, 7}
912	1.7730309694433117	6	1	HPAI	LPAI	{5, 6, 7}
912	5.735448101900772	1	1	LPAI	LPAI	{4}
912	3.7555735223403417	1	43	HPAI	HPAI	{1, 2, 3}
912	2.4814272584058585	1	1	HPAI	HPAI	{3, 6}
912	0.4061669544637425	1	1	HPAI	LPAI	{1}
912	2.5652866380875707	2	2	HPAI	HPAI	{1, 3, 4, 5, 6}
912	2.9914962914527337	1	1	HPAI	LPAI	{4}
912	0.5465966723356246	1	1	HPAI	HPAI	{2, 3, 5}
912	2.9189799800373635	16	1	HPAI	LPAI	{5, 6, 7}
912	49.1829559910139	351	4	HPAI	LPAI	{1}
912	2.648258977870057	1	1	HPAI	LPAI	{2}
912	2.890685227174174	3	1	LPAI	LPAI	{2, 3, 6}
912	1.5376622374750468	1	1	HPAI	LPAI	{4}
913	1.6024561685273966	1	3	HPAI	LPAI	{4}
913	2.199213008255356	1	1	LPAI	LPAI	{1, 2, 3, 4, 7}
913	3.4188849339038256	54	223	HPAI	LPAI	{4, 5, 6}
913	3.1027234725772814	4	3	HPAI	LPAI	{3}
913	3.2745307126727425	149	31	HPAI	LPAI	{3, 4, 5, 6}
913	2.692231819234621	1	3	HPAI	HPAI	{2}
913	3.009895207886302	17	1	HPAI	LPAI	{5, 6, 7}
913	3.383573923938286	1	53	HPAI	HPAI	{1, 2, 3, 5, 7}
913	3.1843220498216738	25	3	HPAI	LPAI	{4, 6}
913	0.5267956347684617	1	3	HPAI	LPAI	{7}
913	3.294821250246798	30	17	HPAI	LPAI	{7}
913	2.7229885103404285	1	3	LPAI	LPAI	{2, 3, 6}
913	2.7996603947862013	4	1	HPAI	LPAI	{5, 6}
913	3.1516491484016456	25	2	HPAI	LPAI	{4, 6}
913	2.6666767824596604	1	2	HPAI	HPAI	{1, 4}
913	3.059927900956666	1	2	HPAI	HPAI	{2, 5, 7}
913	2.718276080315775	1	3	HPAI	HPAI	{1, 2, 4}
913	2.768522205664624	5	4	HPAI	LPAI	{6}
913	223.57992519503634	364	6	unknown	unknown	{1}
913	4.844693333363409	1	1	LPAI	LPAI	{4, 5, 6}
913	3.1229556105938627	1	1	LPAI	LPAI	{1, 2, 3, 4, 5, 6}
913	2.472404439195543	1	2	LPAI	LPAI	{4, 7}
913	1.552731244538677	1	1	HPAI	LPAI	{4}
913	0.6040324615535724	1	7	HPAI	HPAI	{4, 5}
913	3.1652343071775704	9	1	HPAI	HPAI	{1, 3, 5, 7}
913	0.6538025057890309	1	1	HPAI	LPAI	{6}
913	1.8588279291979575	6	1	HPAI	LPAI	{5, 6, 7}
913	2.99060562923421	1	1	HPAI	LPAI	{4}
913	1.5777218857033404	2	1	HPAI	LPAI	{4, 6}
913	1.5094156235774108	1	1	HPAI	HPAI	{1, 4, 7}
913	1.4879592096328338	28	2	HPAI	LPAI	{4, 6}
913	272.9030971742255	2	4	LPAI	unknown	{1, 4, 6}
913	2.404379836451085	1	1	LPAI	LPAI	{7}
913	85.71975893781581	3	355	LPAI	LPAI	{5}
913	1.2536739206166203	35	1	HPAI	LPAI	{6, 7}
913	0.4928350663341803	1	1	HPAI	HPAI	{2, 3, 4, 6}
913	4.9273294405661545	346	5	HPAI	HPAI	{1, 3, 4, 5, 6, 7}
913	0.39232560722348353	1	1	HPAI	LPAI	{1}
913	153.75643138399354	1	1	LPAI	LPAI	{1}
913	2.879678403332832	1	1	HPAI	HPAI	{1, 5, 7}
913	2.362225664059224	1	1	HPAI	HPAI	{3, 6}
913	2.7423897692953574	62	2	HPAI	LPAI	{5, 6}
913	11.647345206019793	1	2	LPAI	LPAI	{1, 2, 4}
913	1.4523161526351487	1	1	HPAI	LPAI	{4, 5, 7}
914	3.2649566077014924	149	3	HPAI	LPAI	{3, 4, 5, 6}
914	12.598008439523824	1	2	LPAI	LPAI	{5}
914	3.4572220946625976	53	224	HPAI	LPAI	{4, 5, 6}
914	0.9748296911985221	35	1	HPAI	LPAI	{6, 7}
914	162.5968435558097	1	1	LPAI	LPAI	{5, 7}
914	31.711010840641677	3	1	LPAI	LPAI	{1, 5, 6}
914	1.4561159085026247	1	1	HPAI	LPAI	{4}
914	3.0118919550391183	1	1	HPAI	LPAI	{4}
914	0.5911134818385335	1	5	HPAI	HPAI	{3, 4, 6, 7}
914	2.6180239367840272	1	2	HPAI	HPAI	{1, 4}
914	89.53822867239404	3	355	LPAI	LPAI	{6}
914	3.1352356995005835	25	2	HPAI	LPAI	{4, 6}
914	1.6536460331088847	1	30	HPAI	LPAI	{6}
914	0.416350411158362	1	1	HPAI	LPAI	{1}
914	3.010274278215036	1	2	HPAI	HPAI	{3, 5, 6, 7}
914	1.6248473983317808	1	3	HPAI	LPAI	{4}
914	3.0644933517637014	1	1	LPAI	LPAI	{1, 2, 3, 4, 5, 6}
914	2.9243004017160388	4	1	HPAI	LPAI	{5, 6}
914	2.837670700292165	5	4	HPAI	LPAI	{6}
914	4.917670945324744	346	5	HPAI	HPAI	{1, 3, 4, 5, 6, 7}
914	1.426026391691721	1	3	HPAI	LPAI	{4, 5, 7}
914	2.841229128024395	3	1	LPAI	LPAI	{3}
914	9.46748222946212	1	3	LPAI	LPAI	{1, 5}
914	3.088440163367011	1	1	HPAI	HPAI	{2, 5, 7}
914	2.918681905965798	16	1	HPAI	LPAI	{5, 6, 7}
914	3.076726605961767	4	4	HPAI	LPAI	{3}
914	0.7571793621273173	8	1	HPAI	HPAI	{1, 5, 6}
914	2.681057625532901	1	1	HPAI	HPAI	{2}
914	2.2706442887179605	1	2	LPAI	LPAI	{1, 2, 3, 5, 6}
914	1.5887773090478277	2	1	HPAI	LPAI	{4, 6}
914	243.35883262504876	364	6	unknown	unknown	{6}
914	3.0893555024657644	2	1	HPAI	HPAI	{2, 3, 5, 6, 7}
914	0.6488360044955925	1	7	HPAI	HPAI	{2, 5}
914	3.161671218882475	9	1	HPAI	HPAI	{1, 3, 5, 7}
914	287.01648264944237	4	2	LPAI	LPAI	{1}
914	2.901982691305136	1	1	HPAI	HPAI	{1, 2, 6, 7}
914	4.735591890386047	1	1	LPAI	LPAI	{4, 5, 6}
914	2.2217322721965616	1	1	LPAI	LPAI	{1, 2, 3, 4, 7}
914	3.2876966519368693	30	17	HPAI	LPAI	{7}
914	2.419609955431497	1	1	HPAI	HPAI	{3, 6}
914	1.772537347076991	6	1	HPAI	LPAI	{5, 6, 7}
914	3.285149248567052	1	27	HPAI	HPAI	{1, 3, 4, 6}
914	162.87636692646112	3	3	LPAI	LPAI	{1}
914	2.694726230382969	62	2	HPAI	LPAI	{5, 6}
914	0.5399326604573957	1	6	HPAI	LPAI	{7}
915	2.3205413526753773	1	1	LPAI	LPAI	{2, 6}
915	1.9052114183235744	6	1	HPAI	LPAI	{5, 6, 7}
915	2.608755307731485	1	3	HPAI	HPAI	{1, 2, 4}
915	2.6752637385285993	62	2	HPAI	LPAI	{5, 6}
915	3.251376526581339	25	1	HPAI	LPAI	{4, 6}
915	3.2096350789183816	1	1	LPAI	LPAI	{1, 2, 3, 4, 5, 6}
915	10.530433856429227	1	3	LPAI	LPAI	{5}
915	2.9510973514757097	17	1	HPAI	LPAI	{5, 6, 7}
915	30.83138723440726	1	3	LPAI	LPAI	{1}
915	0.3876175667033408	1	1	HPAI	LPAI	{1}
915	0.528311342095833	1	3	HPAI	LPAI	{3, 4, 6, 7}
915	1.438826205388125	1	3	HPAI	LPAI	{4, 5, 7}
915	2.8155087408300687	5	4	HPAI	LPAI	{6}
915	3.101178286741117	2	1	HPAI	HPAI	{1, 3, 4}
915	2.5997787701026596	2	1	HPAI	HPAI	{1, 3, 4, 5, 6}
915	154.0138390619314	3	3	LPAI	LPAI	{1}
915	12.59475118229875	2	1	LPAI	LPAI	{3}
915	0.6008959482646219	1	8	HPAI	LPAI	{7}
915	238.16093983602485	6	364	LPAI	LPAI	{6}
915	3.117273364290611	25	2	HPAI	LPAI	{4, 6}
915	3.097088249313458	1	1	HPAI	HPAI	{2, 5, 7}
915	2.7915203107435786	1	2	HPAI	HPAI	{1, 4}
915	3.106645411935233	1	2	HPAI	HPAI	{5, 7}
915	1.213824779659717	35	1	HPAI	LPAI	{6, 7}
915	1.6383587647181344	2	2	HPAI	LPAI	{4, 6}
915	1.6335080807965028	1	3	HPAI	LPAI	{4}
915	5.052861461084774	346	5	HPAI	HPAI	{1, 3, 4, 5, 6, 7}
915	3.1105564283062677	4	3	HPAI	LPAI	{3}
915	3.2315071731096054	149	1	HPAI	LPAI	{2, 3, 4, 5, 6}
915	322.07418764371147	4	2	LPAI	unknown	{7}
915	2.6546185968628038	1	2	HPAI	HPAI	{2}
915	1.4874275193895414	1	1	HPAI	LPAI	{4}
915	2.828985294383017	4	1	HPAI	LPAI	{5, 6}
915	3.0005399765728384	1	1	HPAI	LPAI	{4}
915	2.5260368694517297	1	1	HPAI	HPAI	{3, 6}
915	1.6739258395860475	1	30	HPAI	LPAI	{6}
915	3.444777245589705	54	223	HPAI	LPAI	{4, 5, 6}
915	2.800395634248787	3	1	LPAI	LPAI	{3}
915	3.2679197265524067	30	23	HPAI	LPAI	{7}
915	3.07347823459844	18	1	HPAI	HPAI	{1}
915	3.3487613609702294	1	53	HPAI	HPAI	{5, 7}
915	3.1240348370221795	9	24	HPAI	HPAI	{1, 3, 5, 7}
915	2.326594626929591	1	2	LPAI	LPAI	{1, 2, 3, 5, 6}
916	47.548854712222635	4	351	LPAI	LPAI	{2}
916	3.2466071604711146	25	1	HPAI	LPAI	{4, 6}
916	3.3621760278559236	1	53	HPAI	HPAI	{2, 5, 7}
916	2.162216934057767	1	1	LPAI	LPAI	{1, 2, 3, 4, 7}
916	2.61936653615453	1	3	HPAI	HPAI	{1, 2, 4}
916	3.185527020337531	1	6	HPAI	HPAI	{2, 5, 7}
916	1.201547631299377	35	1	HPAI	LPAI	{6, 7}
916	3.2163671608240065	2	23	HPAI	HPAI	{1, 3, 4, 5, 6, 7}
916	3.2733191069124246	149	26	HPAI	LPAI	{3, 4, 5, 6}
916	1.4895086166656029	28	2	HPAI	LPAI	{4, 6}
916	2.5858358965497246	62	2	HPAI	LPAI	{5, 6}
916	8.529544624891855	1	2	LPAI	LPAI	{6}
916	0.5182130348076726	1	3	HPAI	LPAI	{3, 6, 7}
916	2.8725539429743208	3	1	LPAI	LPAI	{3}
916	3.265607465164976	30	17	HPAI	LPAI	{7}
916	3.420738694879674	54	213	HPAI	LPAI	{4, 5, 6}
916	8.749445338838598	2	1	LPAI	LPAI	{1, 5}
916	2.8794609167130716	2	3	HPAI	HPAI	{1, 2, 3, 5, 6, 7}
916	1.5032260754908862	1	4	HPAI	LPAI	{4}
916	2.9307549834538804	17	1	HPAI	LPAI	{5, 6, 7}
916	0.5433083203934075	1	6	HPAI	LPAI	{7}
916	162.46675268255112	1	1	LPAI	LPAI	{1}
916	2.396908517183988	1	1	HPAI	HPAI	{3, 6}
916	5.581953151383459	346	5	HPAI	HPAI	{1, 3, 4, 5, 6, 7}
916	3.1461190219234823	9	1	HPAI	HPAI	{1, 3, 5, 7}
916	2.7014853838287536	1	2	HPAI	HPAI	{2}
916	3.0570954192580757	1	1	LPAI	LPAI	{1, 2, 3, 4, 5, 6}
916	12.613643300138904	1	2	LPAI	LPAI	{1}
916	0.4191113174928205	1	1	HPAI	LPAI	{1}
916	3.1592746635790263	25	2	HPAI	LPAI	{4, 6}
916	2.8166869978494447	1	2	HPAI	HPAI	{1, 4}
916	3.1339722432131794	4	8	HPAI	LPAI	{3, 4}
916	2.40380919623982	1	2	LPAI	LPAI	{1, 2, 3, 5, 6}
916	1.4602444413344529	1	3	HPAI	LPAI	{4, 5, 7}
916	2.877283338403572	4	1	HPAI	LPAI	{5, 6}
916	2.83057628036687	5	7	HPAI	LPAI	{6}
916	1.8748366103509397	6	1	HPAI	LPAI	{5, 6, 7}
916	0.44238675339943256	1	1	HPAI	HPAI	{4, 5}
916	2.612076553648535	1	4	HPAI	HPAI	{1, 2, 3}
916	1.635945539919419	1	3	HPAI	LPAI	{4}
916	110.79044234084898	1	2	LPAI	LPAI	{1}
916	3.018046328101377	1	1	HPAI	LPAI	{4}
917	3.109823594840293	4	1	HPAI	LPAI	{3, 4}
917	2.818671875912287	5	4	HPAI	LPAI	{6}
917	1.5995372583388416	2	1	HPAI	LPAI	{4, 6}
917	3.223391817681886	149	2	HPAI	LPAI	{3, 4, 5, 6}
917	0.5466229903469753	1	3	HPAI	LPAI	{6}
917	3.0019763407610753	1	1	HPAI	LPAI	{4}
917	1.7235487505058131	6	1	HPAI	LPAI	{5, 6, 7}
917	2.851763257561231	4	1	HPAI	LPAI	{5, 6}
917	1.4741947566392923	1	1	HPAI	LPAI	{4}
917	5.0152442015531165	346	5	HPAI	LPAI	{1, 3, 4, 5, 6, 7}
917	3.411053836131998	54	222	HPAI	LPAI	{4, 5, 6}
917	9.687891214820468	1	3	LPAI	LPAI	{1, 5, 6}
917	2.657130378933971	1	1	HPAI	HPAI	{2}
917	3.059503619123916	1	1	LPAI	LPAI	{1, 2, 3, 4, 5, 6}
917	0.4586194123276073	1	1	HPAI	LPAI	{1}
917	2.951243041089981	1	1	HPAI	HPAI	{1, 2, 3, 4, 5, 6, 7}
917	3.097229817609218	1	2	HPAI	HPAI	{3, 5, 6, 7}
917	2.6914778603794502	1	3	LPAI	LPAI	{1, 2, 3, 4, 5, 6, 7}
917	1.4488149912655217	1	2	HPAI	LPAI	{4, 5, 7}
917	2.53646772126433	1	2	LPAI	LPAI	{2, 3, 6}
917	3.123414932862829	1	1	HPAI	HPAI	{2}
917	1.2455411533445613	35	1	HPAI	HPAI	{2, 3, 6, 7}
917	2.764774874259274	1	2	HPAI	HPAI	{1, 4}
917	2.6921129689217764	62	2	HPAI	LPAI	{5, 6}
917	0.7249067057526304	8	12	HPAI	HPAI	{1, 2, 5}
917	2.003362320073279	1	1	LPAI	LPAI	{1, 2, 3, 5, 6}
917	0.4436049185974298	1	3	HPAI	LPAI	{7}
917	6.073842081884493	1	1	LPAI	LPAI	{7}
917	2.482000398248772	1	1	HPAI	HPAI	{3, 6}
917	2.944069844654109	16	1	HPAI	LPAI	{5, 6, 7}
917	2.1402796891259754	1	1	LPAI	LPAI	{1, 2, 3, 4, 7}
917	3.1307530329349333	9	2	HPAI	HPAI	{3, 5, 7}
917	1.570909056477035	1	3	HPAI	LPAI	{4}
917	3.269256004098054	30	6	HPAI	LPAI	{7}
917	13.892955280242802	1	2	LPAI	LPAI	{3}
917	3.064825008781952	1	2	HPAI	HPAI	{2, 5, 7}
917	1.4616449070052226	28	2	HPAI	LPAI	{4, 6}
917	3.33560520901608	1	53	HPAI	HPAI	{2, 5, 7}
917	3.2235520744104633	25	151	HPAI	LPAI	{4, 6}
917	3.173829759590319	25	2	HPAI	LPAI	{4, 6}
917	0.439033249690965	1	2	HPAI	HPAI	{5, 6, 7}
917	137.44114163759494	6	358	LPAI	LPAI	{2}
918	31.031065672602324	3	1	LPAI	LPAI	{1}
918	1.2371556357747977	35	1	HPAI	LPAI	{6, 7}
918	2.891694940821651	16	1	HPAI	LPAI	{5, 6, 7}
918	2.635641776079865	1	1	HPAI	HPAI	{2}
918	1.4765913718100023	1	1	HPAI	LPAI	{4}
918	2.9208670126908487	1	1	LPAI	LPAI	{1, 2, 3, 4, 5, 6}
918	10.054168577592804	1	3	LPAI	LPAI	{1}
918	3.2395332016006932	25	2	HPAI	LPAI	{4, 6}
918	3.009003610947275	1	1	HPAI	LPAI	{4}
918	2.842734579285377	4	1	HPAI	LPAI	{5, 6}
918	0.42027927533729326	1	1	HPAI	LPAI	{1}
918	115.57523785611369	1	2	LPAI	LPAI	{1}
918	2.1567602942571398	1	2	LPAI	LPAI	{1, 2, 3, 5, 6}
918	0.5760843539711686	1	5	HPAI	LPAI	{6}
918	3.427266685058271	54	223	HPAI	LPAI	{4, 5, 6}
918	0.6081102361701483	1	8	HPAI	LPAI	{7}
918	2.441439239432327	3	1	LPAI	LPAI	{2, 3, 6}
918	2.6548738844636546	62	2	HPAI	LPAI	{5, 6}
918	3.278840276833307	30	6	HPAI	LPAI	{7}
918	1.4402704053125603	1	3	HPAI	LPAI	{4, 5, 7}
918	91.94547475681384	355	3	unknown	LPAI	{1}
918	1.6039615440967623	2	1	HPAI	LPAI	{4, 6}
918	3.213363035045063	25	6	HPAI	LPAI	{4, 6}
918	3.2800391173502703	149	31	HPAI	LPAI	{3, 4, 5, 6}
918	0.45342112051133654	1	1	HPAI	HPAI	{2, 4, 6}
918	221.45285297237712	364	6	unknown	LPAI	{1, 6}
918	3.091511690618745	9	1	HPAI	HPAI	{3, 5, 7}
918	3.014999709312633	1	1	HPAI	HPAI	{2, 5, 7}
918	3.367392748559439	1	53	HPAI	HPAI	{5, 7}
918	1.6899438920270313	1	30	HPAI	LPAI	{6}
918	2.756113101230369	1	2	HPAI	HPAI	{1, 4}
918	163.36874431439807	3	3	LPAI	LPAI	{1}
918	2.78822377570134	5	4	HPAI	LPAI	{6}
918	5.132641393077279	346	5	HPAI	LPAI	{1, 3, 4, 5, 6, 7}
918	5.275739951497542	1	1	LPAI	LPAI	{5, 6}
918	2.4608431188847817	1	1	HPAI	HPAI	{3, 6}
918	2.1216173789154595	1	1	LPAI	LPAI	{1, 2, 3, 4, 7}
918	1.9519205246447768	6	1	HPAI	LPAI	{5, 6, 7}
918	8.125342407529388	1	2	LPAI	LPAI	{1, 5, 6}
918	1.6126753460914642	1	3	HPAI	LPAI	{4}
918	3.097061928293442	4	6	HPAI	LPAI	{3, 4}
918	3.0428920811486933	1	1	HPAI	HPAI	{3, 5, 6, 7}
919	86.88528308964877	355	3	unknown	LPAI	{4, 6}
919	3.2396133676851377	1	4	HPAI	HPAI	{2, 3, 4, 5, 6, 7}
919	3.3287716836927075	1	53	HPAI	HPAI	{1, 2, 5, 7}
919	1.9159977600630782	1	1	LPAI	LPAI	{1, 2, 3, 4, 5, 6, 7}
919	1.9595554636669021	6	1	HPAI	LPAI	{5, 6, 7}
919	1.0672468819312826	35	1	HPAI	LPAI	{6, 7}
919	3.2472393857920565	25	155	HPAI	LPAI	{4, 6}
919	2.8724574411408526	4	1	HPAI	LPAI	{5, 6}
919	2.427489552373629	1	1	HPAI	HPAI	{3, 6}
919	3.1833880148579965	25	2	HPAI	LPAI	{4, 6}
919	3.428073846659288	54	209	HPAI	LPAI	{4, 5, 6}
919	3.247057363089425	149	6	HPAI	LPAI	{3, 4, 5, 6}
919	2.181707448838665	1	1	LPAI	LPAI	{1, 2, 3, 4, 7}
919	1.582924788636717	2	2	HPAI	LPAI	{4, 6}
919	0.5644494106495017	1	1	HPAI	LPAI	{6}
919	5.182671139602803	346	5	HPAI	LPAI	{1, 3, 4, 5, 6, 7}
919	157.19029721067673	3	3	LPAI	LPAI	{3}
919	2.6697305500698576	1	2	HPAI	HPAI	{1, 2, 4}
919	1.5138359841322995	28	2	HPAI	LPAI	{4, 6}
919	268.353160838566	4	2	LPAI	unknown	{5}
919	0.48643912044661874	1	1	HPAI	HPAI	{2, 4}
919	3.0228617852171737	1	1	HPAI	HPAI	{2, 5, 7}
919	32.58243506137512	3	1	LPAI	LPAI	{1}
919	2.6461355302582206	1	3	HPAI	HPAI	{2}
919	0.4720507020521154	1	1	HPAI	LPAI	{1}
919	12.974468373764068	1	2	LPAI	LPAI	{7}
919	1.3604325723550232	1	1	HPAI	LPAI	{4, 5, 7}
919	1.4747818452955244	1	1	HPAI	LPAI	{4}
919	2.61506892230949	1	2	HPAI	HPAI	{1, 4}
919	3.098120684533285	4	2	HPAI	LPAI	{3}
