Sample	min:cow:0	max:cow:0	min:cow:1	max:cow:1	min:cow:2	max:cow:2	min:cow:3	max:cow:3	min:cow:4	max:cow:4	min:cow:5	max:cow:5	min:cow:6	max:cow:6	min:cow:7	max:cow:7
89	1.0546299088248645	1.5304682182389797	1.0546299088248645	1.5304682182389797	1.0546299088248645	1.5304682182389797	1.0546299088248645	1.5304682182389797	1.0546299088248645	7.5510699682725715	1.0546299088248645	1.5304682182389797	1.0546299088248645	3.1794968260298333	1.0546299088248645	1.5304682182389797
90	1.098333578095037	1.4706498166517008	1.098333578095037	1.4706498166517008	1.098333578095037	1.677894182997477	1.098333578095037	1.677894182997477	1.098333578095037	7.001010368809574	1.098333578095037	1.4706498166517008	1.098333578095037	3.137208920849986	1.098333578095037	1.4706498166517008
91	1.0506174538234632	1.4954372540295537	1.0506174538234632	1.4954372540295537	1.0506174538234632	1.7026008517636342	1.0506174538234632	1.4954372540295537	1.0506174538234632	5.86938701703906	1.0506174538234632	1.4954372540295537	1.0506174538234632	3.221902034154482	1.0506174538234632	1.4954372540295537
92	1.096779395994247	1.5306186593953157	1.096779395994247	1.5306186593953157	1.096779395994247	1.7760439892751378	1.096779395994247	1.7760439892751378	1.096779395994247	5.9662246664601355	1.096779395994247	1.7760439892751378	1.096779395994247	2.993159739423106	1.096779395994247	1.5306186593953157
93	1.1039764211658962	1.5226187406786096	1.1039764211658962	1.5226187406786096	1.1039764211658962	1.598762688091881	1.1039764211658962	1.5226187406786096	1.1039764211658962	6.31912326017121	1.1039764211658962	1.5226187406786096	1.1039764211658962	3.105599464193091	1.1039764211658962	1.5226187406786096
94	1.0988599702488386	1.5211568904919943	1.0988599702488386	1.5211568904919943	1.0988599702488386	1.5211568904919943	1.0988599702488386	1.6713935653816065	1.0988599702488386	7.428080524651278	1.0988599702488386	1.5211568904919943	1.0988599702488386	3.1469226833552852	1.0988599702488386	1.5211568904919943
95	1.1308032481510963	1.4727011782745478	1.1308032481510963	1.4727011782745478	1.1308032481510963	1.7372367451414732	1.1308032481510963	1.4727011782745478	1.1308032481510963	5.9830189649207455	1.1308032481510963	1.4727011782745478	1.1308032481510963	3.1273500713095643	1.1308032481510963	1.4727011782745478
96	1.095631157836408	1.5733341103895668	1.095631157836408	1.5733341103895668	1.095631157836408	1.5733341103895668	1.095631157836408	1.578507485233274	1.095631157836408	7.620472852677523	1.095631157836408	1.5733341103895668	1.095631157836408	3.180219351996186	1.095631157836408	1.5733341103895668
97	1.0985412791433475	1.5173680909936422	1.0985412791433475	1.5173680909936422	1.0985412791433475	1.5923246309500314	1.0985412791433475	1.5173680909936422	1.0985412791433475	6.748472265036639	1.0985412791433475	1.5173680909936422	1.0985412791433475	2.99194481237447	1.0985412791433475	1.5173680909936422
98	1.061439993016819	1.487494658364426	1.061439993016819	1.487494658364426	1.061439993016819	1.487494658364426	1.061439993016819	1.5970709259056548	1.061439993016819	7.615638333734324	1.061439993016819	1.487494658364426	1.061439993016819	3.3503290050396117	1.061439993016819	1.487494658364426
99	1.0994414563525083	1.4670483305318385	1.0994414563525083	1.4670483305318385	1.0994414563525083	1.6269121287413384	1.0994414563525083	1.4670483305318385	1.0994414563525083	7.393052300638402	1.0994414563525083	1.4670483305318385	1.0994414563525083	3.241846597028996	1.0994414563525083	1.6269121287413384
100	1.0937698091485402	1.5232253772922775	1.0937698091485402	1.5232253772922775	1.0937698091485402	1.5232253772922775	1.0937698091485402	1.6166991314488257	1.0937698091485402	7.100565109762783	1.0937698091485402	1.5232253772922775	1.0937698091485402	3.1148811241224337	1.0937698091485402	1.5232253772922775
101	1.0957876203515866	1.4978169353602766	1.0957876203515866	1.4978169353602766	1.0957876203515866	1.5744444995350477	1.0957876203515866	1.4978169353602766	1.0957876203515866	6.9082527046949735	1.0957876203515866	1.5744444995350477	1.0957876203515866	3.1517321808952943	1.0957876203515866	1.4978169353602766
102	1.1356648711013975	1.5029621090312446	1.1356648711013975	1.5029621090312446	1.1356648711013975	1.5029621090312446	1.1356648711013975	1.5978575739076462	1.1356648711013975	6.715349357628895	1.1356648711013975	1.5029621090312446	1.1356648711013975	3.146621566468184	1.1356648711013975	1.5029621090312446
103	1.0717571071027692	1.554426349357044	1.0717571071027692	1.554426349357044	1.0717571071027692	1.6869747991588042	1.0717571071027692	1.8181466270017097	1.0717571071027692	6.810790548399694	1.0717571071027692	1.554426349357044	1.0717571071027692	3.253588482400886	1.0717571071027692	1.554426349357044
104	1.0598923234589392	1.4738257656282485	1.0598923234589392	1.4738257656282485	1.0598923234589392	1.6908627606252367	1.0598923234589392	1.4738257656282485	1.0598923234589392	6.56996204221727	1.0598923234589392	1.6908627606252367	1.0598923234589392	3.079067391658839	1.0598923234589392	1.4738257656282485
105	1.061253602585083	1.5316446484088715	1.061253602585083	1.5316446484088715	1.061253602585083	1.7008123944172269	1.061253602585083	1.5316446484088715	1.061253602585083	6.880115025616874	1.061253602585083	1.5316446484088715	1.061253602585083	2.966811214826265	1.061253602585083	1.5316446484088715
106	1.0430921043878243	1.5422732651282445	1.0430921043878243	1.5422732651282445	1.0430921043878243	1.6868035943600432	1.0430921043878243	1.6868035943600432	1.0430921043878243	6.323677642254523	1.0430921043878243	1.6868035943600432	1.0430921043878243	2.715969065934644	1.0430921043878243	1.6868035943600432
107	1.0487241130688005	1.5094006497170938	1.0487241130688005	1.5094006497170938	1.0487241130688005	1.7403079946722926	1.0487241130688005	1.7403079946722926	1.0487241130688005	7.179291593209939	1.0487241130688005	1.5094006497170938	1.0487241130688005	2.853182617466018	1.0487241130688005	1.5094006497170938
108	1.0685865251633686	1.4478856754479068	1.0685865251633686	1.4478856754479068	1.0685865251633686	1.4478856754479068	1.0685865251633686	1.5415698340667632	1.0685865251633686	7.006903892221089	1.0685865251633686	1.4478856754479068	1.0685865251633686	3.024161794605675	1.0685865251633686	1.4478856754479068
109	1.0809617423311977	1.484437940718749	1.0809617423311977	1.484437940718749	1.0809617423311977	1.6807004472200333	1.0809617423311977	1.5800414466980328	1.0809617423311977	7.892535768063851	1.0809617423311977	1.484437940718749	1.0809617423311977	3.045552431159564	1.0809617423311977	1.6807004472200333
110	1.1384620538801755	1.5482289399021454	1.1384620538801755	1.5482289399021454	1.1384620538801755	1.687046991535766	1.1384620538801755	1.687046991535766	1.1384620538801755	6.70894958010993	1.1384620538801755	1.5482289399021454	1.1384620538801755	3.0768897392727297	1.1384620538801755	1.5482289399021454
111	1.118523018967494	1.585788744989003	1.118523018967494	1.585788744989003	1.118523018967494	1.585788744989003	1.118523018967494	1.6809065893327215	1.118523018967494	7.371263022477677	1.118523018967494	1.585788744989003	1.118523018967494	3.2322621412442203	1.118523018967494	1.585788744989003
112	1.1575281563432611	1.5508177017294997	1.1575281563432611	1.5508177017294997	1.1575281563432611	1.4136032584941916	1.1575281563432611	1.7768389087180196	1.1575281563432611	7.063676653466473	1.1575281563432611	1.5508177017294997	1.1575281563432611	3.042643328463271	1.1575281563432611	1.5508177017294997
113	1.0515241108402336	1.4909626376722827	1.0515241108402336	1.4909626376722827	1.0515241108402336	1.7873146782816889	1.0515241108402336	1.7873146782816889	1.0515241108402336	7.315998408857325	1.0515241108402336	1.7873146782816889	1.0515241108402336	3.0983919579223596	1.0515241108402336	1.7873146782816889
114	1.0489083506440409	1.553713242870856	1.0489083506440409	1.7666370157265021	1.0489083506440409	1.7666370157265021	1.0489083506440409	1.553713242870856	1.0489083506440409	6.886195229540419	1.0489083506440409	1.553713242870856	1.0489083506440409	2.9269339732504136	1.0489083506440409	1.553713242870856
115	1.0675819755600742	1.5244184950424255	1.0675819755600742	1.5244184950424255	1.0675819755600742	1.5244184950424255	1.0675819755600742	1.671272717741033	1.0675819755600742	6.97182052834205	1.0675819755600742	1.752420140941922	1.0675819755600742	3.136320095740217	1.0675819755600742	1.5244184950424255
116	1.0506797210673824	1.4631524481575298	1.0506797210673824	1.4631524481575298	1.0506797210673824	1.6079451610406181	1.0506797210673824	1.6079451610406181	1.0506797210673824	6.60461919469725	1.0506797210673824	1.4631524481575298	1.0506797210673824	3.3346654713910766	1.0506797210673824	1.4631524481575298
117	1.0632430824402377	1.5138180904835394	1.0632430824402377	1.5138180904835394	1.0632430824402377	1.6017500093051638	1.0632430824402377	1.5138180904835394	1.0632430824402377	6.238319437702813	1.0632430824402377	1.5138180904835394	1.0632430824402377	3.075277542381201	1.0632430824402377	1.5138180904835394
118	1.137826287581646	1.5248960231303954	1.137826287581646	1.5248960231303954	1.137826287581646	1.5248960231303954	1.137826287581646	1.5614666766309142	1.137826287581646	6.486113773978076	1.137826287581646	1.5248960231303954	1.137826287581646	2.6318641007741235	1.137826287581646	1.5614666766309142
119	1.0543289167296734	1.4254733347030708	1.0543289167296734	1.4254733347030708	1.0543289167296734	1.612423041217653	1.0543289167296734	1.612423041217653	1.0543289167296734	7.728072590967571	1.0543289167296734	1.4254733347030708	1.0543289167296734	3.157668766338361	1.0543289167296734	1.612423041217653
120	1.0811040697281555	1.456440575627397	1.0811040697281555	1.456440575627397	1.0811040697281555	1.456440575627397	1.0811040697281555	1.603859229138635	1.0811040697281555	7.002995582018798	1.0811040697281555	1.456440575627397	1.0811040697281555	3.1948524364675848	1.0811040697281555	1.603859229138635
121	1.0900365155332565	1.5374320472556917	1.0900365155332565	1.5374320472556917	1.0900365155332565	1.5374320472556917	1.0900365155332565	1.6798308000354325	1.0900365155332565	7.619072522205755	1.0900365155332565	1.5374320472556917	1.0900365155332565	3.06512368635768	1.0900365155332565	1.5374320472556917
122	1.069843948235274	1.5545676503103607	1.069843948235274	1.5545676503103607	1.069843948235274	1.5545676503103607	1.069843948235274	1.8178150805119628	1.069843948235274	6.958531693567181	1.069843948235274	1.5545676503103607	1.069843948235274	3.037774523414811	1.069843948235274	1.5545676503103607
123	1.0519796393182332	1.5631348530210118	1.0519796393182332	1.5631348530210118	1.0519796393182332	1.6200757438477922	1.0519796393182332	1.6200757438477922	1.0519796393182332	7.4893503808556545	1.0519796393182332	1.6200757438477922	1.0519796393182332	3.2712572122911183	1.0519796393182332	1.6200757438477922
124	1.1215181077361933	1.5211569869669006	1.1215181077361933	1.5211569869669006	1.1215181077361933	1.6901785504287261	1.1215181077361933	1.5211569869669006	1.1215181077361933	7.61199566598799	1.1215181077361933	1.6901785504287261	1.1215181077361933	3.4454300551096537	1.1215181077361933	1.5211569869669006
125	1.1255756653809215	1.5051490489819344	1.1255756653809215	1.5051490489819344	1.1255756653809215	1.5051490489819344	1.1255756653809215	1.5138777661889549	1.1255756653809215	6.957961383169732	1.1255756653809215	1.5051490489819344	1.1255756653809215	3.30193581853635	1.1255756653809215	1.5051490489819344
126	1.1116267164842952	1.5716306674746647	1.1116267164842952	1.5716306674746647	1.1116267164842952	1.5716306674746647	1.1116267164842952	1.7076803744957942	1.1116267164842952	6.262793588493793	1.1116267164842952	1.5716306674746647	1.1116267164842952	3.155212139243446	1.1116267164842952	1.5716306674746647
127	1.0415321489243752	1.5176657110743577	1.0415321489243752	1.5176657110743577	1.0415321489243752	1.656120482354396	1.0415321489243752	1.656120482354396	1.0415321489243752	6.376717763780988	1.0415321489243752	1.5176657110743577	1.0415321489243752	2.7891492191758687	1.0415321489243752	1.5176657110743577
128	1.077926860631635	1.545899534660748	1.077926860631635	1.545899534660748	1.077926860631635	1.545899534660748	1.077926860631635	1.6663926897999772	1.077926860631635	6.461776569631098	1.077926860631635	1.545899534660748	1.077926860631635	3.0440765317340492	1.077926860631635	1.545899534660748
129	1.0826212439518486	1.5810081720257756	1.0826212439518486	1.5810081720257756	1.0826212439518486	1.5810081720257756	1.0826212439518486	1.5810081720257756	1.0826212439518486	6.230426878382303	1.0826212439518486	1.5810081720257756	1.0826212439518486	3.0527240917886047	1.0826212439518486	1.5810081720257756
130	1.1254914534758882	1.5537371745326993	1.1254914534758882	1.5537371745326993	1.1254914534758882	1.5537371745326993	1.1254914534758882	1.5537371745326993	1.1254914534758882	7.148424662463157	1.1254914534758882	1.5537371745326993	1.1254914534758882	3.1123769296211776	1.1254914534758882	1.5537371745326993
131	1.0822551915478869	1.5300692892810162	1.0822551915478869	1.4535936787674473	1.0822551915478869	1.5300692892810162	1.0822551915478869	1.5300692892810162	1.0822551915478869	7.168930656409145	1.0822551915478869	1.5300692892810162	1.0822551915478869	3.064195702185799	1.0822551915478869	1.4535936787674473
132	1.1402064122573847	1.5232610647527736	1.1402064122573847	1.5232610647527736	1.1402064122573847	1.5232610647527736	1.1402064122573847	1.5232610647527736	1.1402064122573847	7.267987335549748	1.1402064122573847	1.646313905199861	1.1402064122573847	3.026203391971336	1.1402064122573847	1.646313905199861
133	1.088766902832134	1.5650799104815007	1.088766902832134	1.5650799104815007	1.088766902832134	1.7683474960272463	1.088766902832134	1.5775240467337426	1.088766902832134	7.056365362203877	1.088766902832134	1.7683474960272463	1.088766902832134	2.995238758248661	1.088766902832134	1.7683474960272463
134	1.0584460213678994	1.5998620195901196	1.0584460213678994	1.5998620195901196	1.0584460213678994	1.5956105134415282	1.0584460213678994	1.5998620195901196	1.0584460213678994	7.703780353739205	1.0584460213678994	1.5998620195901196	1.0584460213678994	3.1283974748494927	1.0584460213678994	1.5998620195901196
135	1.035086321459886	1.5125235487052748	1.035086321459886	1.5125235487052748	1.035086321459886	1.6554342315736221	1.035086321459886	1.6554342315736221	1.035086321459886	7.563792970031557	1.035086321459886	1.5125235487052748	1.035086321459886	3.1648863417369455	1.035086321459886	1.5125235487052748
136	1.039713674420625	1.5736559067665326	1.039713674420625	1.5736559067665326	1.039713674420625	1.5349824321217511	1.039713674420625	1.5349824321217511	1.039713674420625	7.157585132667094	1.039713674420625	1.5736559067665326	1.039713674420625	3.0671869266035117	1.039713674420625	1.5349824321217511
137	1.0532624172859357	1.550755640384125	1.0532624172859357	1.567999103816561	1.0532624172859357	1.567999103816561	1.0532624172859357	1.6121343346984247	1.0532624172859357	7.196906184010913	1.0532624172859357	1.550755640384125	1.0532624172859357	2.722406758458021	1.0532624172859357	1.550755640384125
138	1.0320506972196881	1.55133052618649	1.0320506972196881	1.55133052618649	1.0320506972196881	1.55133052618649	1.0320506972196881	1.5633755972324082	1.0320506972196881	7.57529383709084	1.0320506972196881	1.55133052618649	1.0320506972196881	3.2086260957525496	1.0320506972196881	1.55133052618649
139	1.0098320317683829	1.4992852189965618	1.0098320317683829	1.4992852189965618	1.0098320317683829	1.7298738215954756	1.0098320317683829	1.6378755191361734	1.0098320317683829	7.119009403862691	1.0098320317683829	1.4992852189965618	1.0098320317683829	2.931786436736104	1.0098320317683829	1.4992852189965618
140	1.0209441740369982	1.4745441987153072	1.0209441740369982	1.4745441987153072	1.0209441740369982	1.4745441987153072	1.0209441740369982	1.6597387683622742	1.0209441740369982	6.8941401404923965	1.0209441740369982	1.4745441987153072	1.0209441740369982	3.0007731292967605	1.0209441740369982	1.4745441987153072
141	1.0442292811855793	1.4671025721362696	1.0442292811855793	1.4671025721362696	1.0442292811855793	1.663256237448877	1.0442292811855793	1.5848469505103537	1.0442292811855793	7.563435632160179	1.0442292811855793	1.4671025721362696	1.0442292811855793	3.143161545164787	1.0442292811855793	1.663256237448877
142	1.056492120151546	1.4655819274563555	1.056492120151546	1.4655819274563555	1.056492120151546	1.4655819274563555	1.056492120151546	1.6081472441454707	1.056492120151546	6.842262454128672	1.056492120151546	1.4655819274563555	1.056492120151546	2.9680067196827054	1.056492120151546	1.4655819274563555
143	1.0413207772712951	1.4077118002498707	1.0413207772712951	1.4077118002498707	1.0413207772712951	1.6010351578217978	1.0413207772712951	1.6010351578217978	1.0413207772712951	7.3003807825959655	1.0413207772712951	1.4077118002498707	1.0413207772712951	3.014467390513772	1.0413207772712951	1.4077118002498707
144	1.064732213547984	1.4798349350467106	1.064732213547984	1.4798349350467106	1.064732213547984	1.4798349350467106	1.064732213547984	1.4798349350467106	1.064732213547984	7.120438872435784	1.064732213547984	1.4798349350467106	1.064732213547984	2.9816999332318517	1.064732213547984	1.5397555863918342
145	1.0808105133865524	1.543145682346534	1.0808105133865524	1.543145682346534	1.0808105133865524	1.543145682346534	1.0808105133865524	1.543145682346534	1.0808105133865524	7.210250207907961	1.0808105133865524	1.5615296087654258	1.0808105133865524	2.9831398647674803	1.0808105133865524	1.543145682346534
146	1.0878806017965985	1.496632275676717	1.0878806017965985	1.496632275676717	1.0878806017965985	1.496632275676717	1.0878806017965985	1.5964671755961035	1.0878806017965985	8.10733624056482	1.0878806017965985	1.496632275676717	1.0878806017965985	2.6745271631169203	1.0878806017965985	1.496632275676717
147	1.1360260547336054	1.479721537603325	1.1360260547336054	1.479721537603325	1.1360260547336054	1.5698642281515163	1.1360260547336054	1.479721537603325	1.1360260547336054	7.663847838677157	1.1360260547336054	1.479721537603325	1.1360260547336054	2.701827545449902	1.1360260547336054	1.479721537603325
148	1.0716551127036098	1.4992923359833696	1.0716551127036098	1.4992923359833696	1.0716551127036098	1.4992923359833696	1.0716551127036098	1.5438817668758418	1.0716551127036098	7.355573821237613	1.0716551127036098	1.4992923359833696	1.0716551127036098	3.570879472368574	1.0716551127036098	1.4992923359833696
