WHO region,ITZ,COUNTRY/AREA/TERRITORY,COUNTRY_CODE,ORIGIN_SOURCE,ISO_YEAR,ISO_WEEK,ISO_SDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BVIC,BYAM,BNOTDETERMINED,INF_B,INF_ALL,INF_NEGATIVE,ILI_ACTIVITY
EUR,South West Europe,Croatia,HRV,SENTINEL,2021,8,2021-02-22T08:00:00.000Z,,22,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,France,FRA,SENTINEL,2021,8,2021-02-22T08:00:00.000Z,,34,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Switzerland,CHE,SENTINEL,2021,8,2021-02-22T08:00:00.000Z,,36,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Ireland,IRL,SENTINEL,2021,8,2021-02-22T08:00:00.000Z,,40,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Spain,ESP,SENTINEL,2021,8,2021-02-22T08:00:00.000Z,,67,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Austria,AUT,SENTINEL,2021,8,2021-02-22T08:00:00.000Z,,70,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Albania,ALB,SENTINEL,2021,8,2021-02-22T08:00:00.000Z,,74,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Luxembourg,LUX,SENTINEL,2021,8,2021-02-22T08:00:00.000Z,,156,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2021,8,2021-02-22T08:00:00.000Z,,162,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, England",X09,SENTINEL,2021,8,2021-02-22T08:00:00.000Z,,163,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Italy,ITA,SENTINEL,2021,8,2021-02-22T08:00:00.000Z,31,31,,0,0,0,0,,,0,0,,,31,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Latvia,LVA,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Lithuania,LTU,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Norway,NOR,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Scotland",X12,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Belgium,BEL,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Bosnia and Herzegovina,BIH,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Montenegro,MNE,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Greece,GRC,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Serbia,SRB,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Denmark,DNK,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,3,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Northern Ireland",X11,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,3,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Netherlands (Kingdom of the),NLD,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,3,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,North Macedonia,MKD,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,3,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Estonia,EST,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,8,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Sweden,SWE,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,8,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Slovenia,SVN,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,8,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Finland,FIN,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,9,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Portugal,PRT,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,23,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Croatia,HRV,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,24,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,France,FRA,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,25,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Ireland,IRL,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,28,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Switzerland,CHE,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,29,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Albania,ALB,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,47,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Austria,AUT,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,88,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Spain,ESP,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,91,0,0,0,,0,,,0,1,1,1,,1
EUR,Northern Europe,"United Kingdom, England",X09,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,146,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Luxembourg,LUX,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,174,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,,215,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Italy,ITA,SENTINEL,2021,9,2021-03-01T08:00:00.000Z,34,34,,0,0,0,0,,,0,0,,,34,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Latvia,LVA,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Lithuania,LTU,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Norway,NOR,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Scotland",X12,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Bosnia and Herzegovina,BIH,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Montenegro,MNE,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Belgium,BEL,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Northern Ireland",X11,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,2,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,North Macedonia,MKD,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,2,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Netherlands (Kingdom of the),NLD,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,3,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Denmark,DNK,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,4,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Greece,GRC,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,6,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Estonia,EST,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,9,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Sweden,SWE,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,10,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Slovenia,SVN,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,10,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Finland,FIN,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,11,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,France,FRA,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,28,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Croatia,HRV,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,30,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Portugal,PRT,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,33,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Ireland,IRL,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,37,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Switzerland,CHE,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,44,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Albania,ALB,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,62,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Spain,ESP,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,69,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Austria,AUT,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,86,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, England",X09,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,92,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,241,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Luxembourg,LUX,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,,248,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Italy,ITA,SENTINEL,2021,10,2021-03-08T08:00:00.000Z,35,35,,0,0,0,0,,,0,0,,,35,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Latvia,LVA,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Lithuania,LTU,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Norway,NOR,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Scotland",X12,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Bosnia and Herzegovina,BIH,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Montenegro,MNE,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,North Macedonia,MKD,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,2,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Northern Ireland",X11,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,4,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Greece,GRC,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,4,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Netherlands (Kingdom of the),NLD,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,4,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Denmark,DNK,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,5,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Finland,FIN,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,6,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Estonia,EST,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,9,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Sweden,SWE,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,9,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Croatia,HRV,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,15,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Slovenia,SVN,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,19,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Ireland,IRL,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,24,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Portugal,PRT,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,24,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,France,FRA,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,40,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Switzerland,CHE,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,40,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Albania,ALB,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,41,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Spain,ESP,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,70,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Austria,AUT,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,71,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, England",X09,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,84,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Luxembourg,LUX,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,235,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,,261,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Italy,ITA,SENTINEL,2021,11,2021-03-15T07:00:00.000Z,30,30,,0,0,0,0,,,0,0,,,30,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Lithuania,LTU,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Norway,NOR,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Scotland",X12,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Bosnia and Herzegovina,BIH,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Montenegro,MNE,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,North Macedonia,MKD,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Finland,FIN,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Belgium,BEL,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Denmark,DNK,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,2,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Greece,GRC,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,3,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Northern Ireland",X11,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,4,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Netherlands (Kingdom of the),NLD,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,4,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Estonia,EST,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,7,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Sweden,SWE,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,10,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Portugal,PRT,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,17,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Croatia,HRV,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,19,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Slovenia,SVN,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,21,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Switzerland,CHE,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,40,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,France,FRA,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,45,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Ireland,IRL,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,52,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Albania,ALB,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,53,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Spain,ESP,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,72,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, England",X09,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,84,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Austria,AUT,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,104,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Luxembourg,LUX,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,243,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,,289,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Italy,ITA,SENTINEL,2021,12,2021-03-22T07:00:00.000Z,25,25,,0,0,0,0,,,0,0,,,25,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Latvia,LVA,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Lithuania,LTU,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Norway,NOR,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Scotland",X12,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Bosnia and Herzegovina,BIH,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Greece,GRC,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Montenegro,MNE,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,North Macedonia,MKD,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Denmark,DNK,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,2,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Finland,FIN,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,3,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Belgium,BEL,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,3,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Netherlands (Kingdom of the),NLD,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,3,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Estonia,EST,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,4,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Northern Ireland",X11,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,4,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Croatia,HRV,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,6,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Sweden,SWE,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,9,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Slovenia,SVN,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,16,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Portugal,PRT,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,20,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Switzerland,CHE,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,29,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,France,FRA,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,45,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Ireland,IRL,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,49,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Albania,ALB,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,49,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Spain,ESP,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,52,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, England",X09,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,67,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,144,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Luxembourg,LUX,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,,208,0,0,0,,0,,,0,1,1,1,,1
EUR,South West Europe,Italy,ITA,SENTINEL,2021,13,2021-03-29T07:00:00.000Z,20,20,,0,0,0,0,,,0,0,,,20,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Latvia,LVA,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Lithuania,LTU,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Norway,NOR,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Scotland",X12,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Bosnia and Herzegovina,BIH,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Montenegro,MNE,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Wales",X10,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,1,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Denmark,DNK,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,2,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Belgium,BEL,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,2,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,North Macedonia,MKD,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,2,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Finland,FIN,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,3,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Greece,GRC,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,5,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Netherlands (Kingdom of the),NLD,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,5,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Sweden,SWE,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,6,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Estonia,EST,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,7,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Croatia,HRV,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,7,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Slovenia,SVN,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,7,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, Northern Ireland",X11,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,8,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Portugal,PRT,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,14,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,France,FRA,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,23,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Switzerland,CHE,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,27,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,Ireland,IRL,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,29,0,0,0,,0,,,0,0,,,,1
EUR,Northern Europe,"United Kingdom, England",X09,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,43,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Spain,ESP,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,51,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Albania,ALB,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,56,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Germany,DEU,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,157,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Luxembourg,LUX,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,,289,0,0,0,,0,,,0,0,,,,1
EUR,South West Europe,Italy,ITA,SENTINEL,2021,14,2021-04-05T07:00:00.000Z,6,6,,0,0,0,0,,,0,0,,,6,1
EUR,Northern Europe,Iceland,ISL,SENTINEL,2021,15,2021-04-12T07:00:00.000Z,,0,0,0,0,,0,,,0,0,,,,1
